Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual,HALF1,HALF2
1966,,1,,,1.9,,,1.9,,,1.6,,,,
1967,,0.9,,,0.9,,,2.2,,,2.1,,,,
1968,,1.8,,,1.5,,,2.4,,,3,,,,
1969,,2,,,2.3,,,3.1,,,2,,,,
1970,,1.9,,,3,,,1.9,,,0.8,,,,
1971,,0,,,0.5,,,2.7,,,1.8,,,,
1972,,1,,,1,,,0.8,,,2.1,,,,
1973,,2.8,,,4,,,4.7,,,4.1,,,,
1974,,5.2,,,6,,,5.4,,,6.1,,,,
1975,,6.2,,,4.5,,,3.6,,,3.4,,,,
1976,,2.7,,,1.7,,,2.6,,,3.4,,,,
1977,,3.3,,,4.9,,,5.2,,,3.6,,,,
1978,,,,,6,,5.8,,7.3,,5.2,,,,
1979,3.8,,3,,4.3,,7.5,,7.5,,7.2,,,,
1980,8.6,,9.6,,9.6,,8.1,,5.9,,5.1,,,,
1981,3.8,,5,,4.6,,6.6,,6.5,,5.3,,,,
1982,4.9,,1.6,,4.1,,0.2,,3,,-1.2,,,,
1983,0.3,,-1.4,,1.1,,2.2,,2.9,,2,,,,
1984,1.6,,1.3,,2,,1.8,,2,,1.7,,,,1.8
1985,1.6,,1.5,,0.9,,0.8,,0.2,,0.9,,,1.3,0.8
1986,1.6,,0.9,,-0.2,,-1,,0.4,,0.8,,,0.6,0.1
1987,,,,,,,,,,,,,,1.4,1.9
1988,,,,,,,,,,,,,,1.5,1.7
1989,,,,,,,,,,,,,,2.5,2.5
1990,,,,,,,,,,,,,,3.8,4.2
1991,,,,,,,,,,,,,,2.8,1.7
1992,,,,,,,,,,,,,,1.9,1.7
1993,,,,,,,,,,,,,,1.2,1.4
1994,,,,,,,,,,,,,,1.7,1.9
1995,,,,,,,,,,,,,,1.3,1.4
1996,,,,,,,,,,,,,,1.5,2.4
1997,,,,,,,,,,,,,,1.6,1.4
1998,,,,,,1.5,,1.2,,1.7,,1.1,,1.5,1.4
1999,,1.2,,1.7,,1.9,,1.6,,1.5,,1,,1.6,1.4
2000,,1.6,,1.8,,2.8,,2.4,,2.4,,1.3,,1.9,2.1
2001,,2.1,,1.2,,2.6,,1.5,,2,,-0.1,,1.8,1.4
2002,,0.4,,0.5,,1.8,,1.4,,1.1,,0.3,,0.7,1.1
2003,,0.5,,0.7,,0.9,,1.6,,0.7,,-0.4,,0.7,0.8
2004,,-0.5,,0.3,,2.3,,0.6,,1.1,,-0.1,,0.5,0.7
2005,,1.5,,2.4,,2.4,,1.2,,1,,0.6,,1.9,1.1
2006,,1.9,,2,,3.6,,2.9,,1.2,,0.5,,2.2,1.8
2007,,1,,2.8,,3,,2,,1.2,,1.6,,2.1,1.7
2008,,2.7,,2.2,,4.2,,2.7,,1.2,,-2.4,,2.8,1
2009,,-1.3,,0,,2.1,,1.1,,0.2,,-0.7,,-0.1,0.4
2010,,-0.5,,0.1,,0.2,,0.7,,0.3,,0.3,,-0.1,0.4
2011,,0.8,,1.8,,2.8,,1.9,,2,,0.7,,1.6,1.7
2012,,0.8,,0.9,,2,,1.9,,1.4,,-0.6,,1.1,1.1
2013,,-0.1,,-0.2,,2,,1.2,,0.8,,-0.7,,0.3,0.7
2014,,0,,1.6,,2.7,,1.8,,0.5,,-1,,1.1,0.7
2015,,-0.7,,-0.1,,2.7,,2.5,,1.3,,-0.5,,0.3,1.4
2016,,-0.3,,1.2,,2.3,,2.4,,1.2,,0.3,,0.8,1.4
2017,,1,,1.8,,2.7,,1.5,,1.2,,0.8,,1.6,1.5
2018,,1.8,,2.1,,2.5,,1.3,,0.9,,0.3,,1.8,1.2
2019,,1.4,,1.5,,2,,1.8,,0.7,,0.3,,1.3,1.3
2020,,0.7,,0.6,,0.6,,1,,1.4,,0.8,,0.6,1
2021,,0.7,,2,,4.6,,4.4,,4.5,,2.8,,1.9,4.1
2022,,3.5,,4.4,,7.2,,5.4,,4.3,,1.2,,4.6,4.2
2023,,2.5,,2.5,,3.4,,2.8,,2.2,,1,,2.5,2.2
2024,,1.4,,2.2,,2.9,,1.7,,0.8,,-0.1,,2,1.2
2025,,0.8,,0.9,,,,,,,,,,,
