Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual,HALF1,HALF2
1968,1.8,1.8,1.8,2.1,2.1,2.1,2.6,2.3,2.3,2.3,2,2.3,,,
1969,2.3,2.3,2.5,2.5,2.8,3.1,3.1,3.6,3.6,3,3.3,3,,,
1970,3,2.4,2.1,2.7,2.7,2.6,2.6,2.9,2.9,3.1,2.8,2.8,,,
1971,2.3,2,1.8,1.5,1.8,1.5,1.5,1.8,1.5,1.2,1,1,,,
1972,1,1.2,1.2,1.5,1.5,1.7,1.7,1.5,1.7,1.7,1.7,1.4,,,
1973,1.7,2.2,3.1,3.6,4,4.5,4,5.4,4.4,4.4,4.1,3.9,,,
1974,5.5,4.7,5.5,5.3,5.7,6.3,5.4,5.1,4.8,5.4,5.4,5.3,,,
1975,4.9,4.4,4.4,3.6,2.4,2.1,3.3,3.1,2.5,2.9,3.5,3.1,,,
1976,1.3,1.5,1.5,1.5,1.9,2.2,3.4,3.1,3.5,3.3,2.9,2.5,,,
1977,2.2,2.7,2.9,3.4,3.5,3.5,4.1,3.5,3.5,2.7,2.7,2.7,,,
1978,3.6,4,4.5,4.8,5.5,5.8,4.9,3.9,4,4.3,4.7,4.4,,,
1979,4.2,5.8,6.6,6.9,6,7.5,9,8,7.1,6.2,7.5,6.9,,,
1980,5.9,6.4,6.3,8.4,7.7,8.8,7.1,5.4,6.2,5.6,6.9,4.8,,,
1981,5,5.8,3.8,4,1.7,3.4,5.3,6.2,6.7,4.6,4.7,1.8,,,
1982,1,-0.3,-0.2,1.5,3.9,6.5,6.4,6.6,6.4,5,2.3,0.4,,,
1983,0.3,0.2,-0.1,0.3,0.7,1.8,1.9,2.7,3.2,2.4,2.5,1.8,,,
1984,1.9,1.1,0.9,1.5,1.1,2,1.8,2.7,3.1,2.3,2.2,1.4,,,2.3
1985,1.4,1,0.7,1.6,1.8,3.2,2.9,2.9,2.8,1.1,1.4,0.6,,1.6,2
1986,0.6,0.2,-0.7,0.3,0,1.4,1.5,1.5,3.1,1.6,2.2,0.2,,0.3,1.6
1987,1,0.9,0.4,2.5,2.2,4.2,3.6,4.3,4.3,2,2.1,0.2,,1.8,2.7
1988,-0.5,-0.1,-0.2,1.7,1.1,2.8,3.9,3,4.4,3.8,3.4,2,,0.9,3.4
1989,1.4,1.7,0.8,1.6,2.4,3.6,4,3.4,3.3,2.6,2.3,0.6,,1.9,2.8
1990,1.3,2.2,1.9,2.8,2.9,4.1,3,3.1,3.3,2.2,2.9,2.2,,2.5,2.8
1991,2.3,1.7,1.8,2.1,1.9,2,1.6,1.5,1.5,1.4,0.9,0.7,,2,1.2
1992,1.2,1.2,1,1.3,1.8,2.1,1.8,1.9,2.1,1.6,1.4,1.2,,1.5,1.6
1993,1.3,1.2,1,1.8,2.3,1.9,1.6,1.7,1.8,1.7,0.5,0.3,,1.6,1.2
1994,0.7,0.5,0.6,0.5,0.8,1.4,1.2,2,1.8,1,1.9,1.6,,0.8,1.6
1995,2.4,1.7,1.6,2.5,1.7,2,1.2,1,0.9,0.8,0.7,0.2,,1.9,0.8
1996,0.7,0.9,1.5,1.4,1.9,2.5,2,1.9,1.3,1.5,1.6,1.3,,1.5,1.6
1997,1.7,1.9,1.7,1.3,1.1,1.3,0.8,0.9,0.7,1,1.1,0.7,,1.4,0.9
1998,0.7,0.4,1.2,1.4,1.7,2,2.3,1.4,0.7,0.5,-0.1,-0.5,,1.2,0.7
1999,-0.2,0.6,1,1.1,1.7,2.3,2,1.7,1.6,1.3,0.7,0.2,,1.1,1.2
2000,0.5,1.2,1.5,1.3,2.6,4,2.6,1.3,1.5,2,1.3,-0.1,,1.9,1.4
2001,2,2.8,1.3,1.7,2.2,1.9,-0.2,-0.2,1.5,-0.2,-1.3,-0.7,,1.9,-0.2
2002,0.1,0.3,0.1,1.6,2.3,2.4,1.9,1.6,1.3,1.1,1,0.2,,1.1,1.2
2003,0.8,1.4,1.5,0.3,0.1,0.9,0.8,0.2,0.7,1.3,1.2,0.8,,0.9,0.8
2004,0.7,1,0.1,0.8,1.7,1.9,2,2,2,1.9,1.1,0.3,,1,1.5
2005,0.4,0.2,0.7,1.3,1.4,2.3,2.3,2.8,3.7,2.4,2.1,1.2,,1,2.4
2006,1.7,0.7,-0.4,-0.1,0.6,1.3,0.9,1.6,1,-0.1,-0.3,-0.6,,0.6,0.5
2007,0.1,0.1,1.4,3.3,3.9,4.2,3.1,2.6,2,1.3,1,0.5,,2.1,1.7
2008,1.6,1.8,2.5,2.9,3.4,4.1,4.2,3.1,1.9,0.3,-2.7,-4.5,,2.7,0.3
2009,-4.5,-4,-3.7,-2.6,0.4,2.5,1.6,2,1.9,1.8,1.1,0.1,,-2,1.4
2010,0.6,0.5,0.8,0.6,0.4,0.5,0.2,0.2,0.2,0.2,0,0.8,,0.5,0.3
2011,1.2,1.6,2.1,2.5,3.3,3,1.9,1.6,1,0.4,-0.4,-0.9,,2.3,0.6
2012,0.1,0,1.1,1.3,1.4,1.8,0.9,1.5,0.6,0.4,0.1,-0.1,,0.9,0.5
2013,0.3,0.8,0.4,0.6,1.4,1.8,1.4,0.4,0.3,0,-0.9,-1.3,,0.9,0
2014,-0.2,0.3,1.6,2.4,2.6,3.4,2,1.6,0.5,-0.4,-1.1,-1.8,,1.7,0.1
2015,-1.6,-1.7,-1.1,-0.6,0.6,1.1,1.2,1.7,0.6,0.4,-0.4,-1.1,,-0.6,0.4
2016,-0.3,-0.9,-0.5,0.3,0.7,1.8,0.2,0.7,1.1,0.6,0.8,0.1,,0.2,0.6
2017,1.6,1.5,0.8,1.1,1.1,1.3,0.6,0.7,1.3,0.5,0.8,0.4,,1.2,0.7
2018,1.2,0.9,0.5,1.6,1.6,1.8,0.7,0.8,1.1,0.4,-0.6,-0.7,,1.3,0.3
2019,0.1,0.7,0.4,0.3,1.8,1.7,1.4,1,1,1.5,0.4,0.5,,0.8,1
2020,1.1,1,0.1,-1.2,0,0.6,-0.1,0,1.3,2.2,0.8,0.3,,0.3,0.7
2021,0.8,1.2,1.3,2.4,3.8,4.4,4,3.5,3.2,2.8,2.1,2.1,,2.3,3
2022,2.7,3.4,4.5,4.2,5.8,6.7,5.5,4.8,3.6,3.3,0.9,-1.2,,4.6,2.8
2023,-0.1,0.2,0.8,1.4,2.4,3.3,2.4,2.2,1.5,1,0.2,0,,1.3,1.2
2024,0.9,1.2,1.7,2,2.9,2.9,2.8,2.5,2.4,1.5,0.8,0.9,,1.9,1.8
2025,1.5,1.3,1.3,1.6,2.4,,,,,,,,,,
