Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual,HALF1,HALF2
1981,1,1.1,0.9,1,0.4,1.3,0.9,1,1.5,0.1,-0.2,0.3,,,
1982,0.2,0,-0.3,0.1,0,1.7,0.5,0.1,0.6,-0.5,0.4,-0.4,,,
1983,0.1,0,0.4,0.1,0.3,0.6,0.8,0.5,0.6,-0.1,0.2,0,,,
1984,0.9,0.7,0.1,0.5,0.2,0.4,0.5,0.5,0.4,-0.1,0.8,-0.3,,,
1985,0.4,0.9,0.4,0.7,0.6,0,0.4,0.1,0.3,0.3,0.5,0.3,,,
1986,0.2,-0.1,-0.3,-0.5,0.4,0.9,0.4,0,0.9,-0.4,-0.2,0.4,,,
1987,0.7,0.4,0.1,1.3,0.8,0.9,0,0.9,0.3,0.3,-0.4,0.3,,,
1988,0.3,0,0.3,0.3,0.8,0.8,1.1,0.6,1,-0.5,0.6,0.2,,,
1989,0.1,-0.2,0.5,0.6,0.9,0.7,0.4,-0.2,0.9,0.2,-0.3,-0.2,,,
1990,1,0.8,1.1,0.5,0.2,0.4,0.9,0.7,0.7,0.4,0.2,0.2,,,
1991,0.7,0.1,0.3,-0.1,0.4,0.4,0.4,0.6,0.3,-0.5,0.1,0.8,,,
1992,0,-0.1,0.8,0,0.2,1.2,-0.1,0.5,0.1,-0.1,-0.3,0,,,
1993,0,0.7,0.5,0.2,-0.1,0.7,0.1,-0.1,0.3,0.7,-0.1,-0.5,,,
1994,0.8,0.3,0.4,-0.3,0.1,0.9,0.5,0.3,0.3,0.3,0.1,-0.8,,,
1995,0.8,0.8,0.1,-0.1,0,0.4,0.3,0.4,0.4,0.1,-0.5,-0.3,,,
1996,0.8,0.6,0.5,0.1,-0.2,0.3,0.3,0.5,0.6,0.2,-0.4,0,,,
1997,0.5,0.4,0.2,-0.1,0,0.1,0.2,0.2,1.1,-0.5,-0.8,0,,,
