Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual,HALF1,HALF2
1984,1,1.5,1.6,2.5,1.9,2,2.1,1.6,2.4,2,1.1,1,,,1.7
1985,1.1,1.8,1.2,1.2,2.3,2.5,2.3,1.4,1.6,1.3,2.3,2,,1.7,1.8
1986,1.6,1.5,-0.1,-0.3,-0.5,-0.6,-1.5,0.1,0.3,1.7,1.1,1.1,,0.3,0.5
1987,,1.4,,1.9,,1.7,,1.8,,2.6,,1.4,,1.9,1.9
1988,,1.3,,0.3,,2.5,,3.4,,3.7,,2.5,,1.3,3.1
1989,,2.1,,2.6,,3.2,,1.7,,2.4,,1.9,,2.6,2.1
1990,,3.2,,1.8,,2.7,,2.6,,3.9,,2.7,,2.5,3.1
1991,,2.2,,-0.1,,1.8,,0.8,,2.2,,0.4,,1.4,1.2
1992,,1.3,,0.5,,1.1,,0.7,,1.6,,1.2,,0.9,1.2
1993,,1.8,,0.9,,1.5,,1.2,,2.3,,0.8,,1.3,1.5
1994,,1.3,,0.5,,3.3,,2.5,,2.2,,0.5,,1.4,2
1995,,1.4,,1.6,,1.9,,1,,1.1,,1.3,,1.6,1.2
1996,,1.7,,1.7,,1.1,,0.9,,1,,1.6,,1.5,1.1
1997,,1.8,,1.4,,0.5,,1,,1.2,,1.4,,1.3,1.1
1998,,1,,0.8,,1.5,,1.3,,1.2,,1.1,,1.1,1.2
1999,,0.4,,1.9,,1.6,,1.9,,1.1,,1.1,,1.3,1.4
2000,,1.9,,1.4,,3.2,,1.7,,2.1,,0.5,,2,1.7
2001,,1.8,,1.5,,2.4,,1.1,,0.2,,-1.3,,1.7,0.3
2002,,0.6,,2.4,,3.2,,2.7,,0.8,,0.4,,1.7,1.5
2003,,0.8,,1,,1.7,,0.7,,0.6,,-0.8,,1.1,0.4
2004,,-0.1,,0.8,,2.5,,1.9,,1.6,,-0.3,,0.7,1.3
2005,,0.5,,1.2,,2.3,,2.3,,2.8,,1.5,,1.1,2.3
2006,,1.4,,1.1,,2.3,,2,,-0.3,,-0.2,,1.5,0.7
2007,,-0.3,,1.9,,2.6,,0.8,,0.7,,-0.7,,1.2,0.5
2008,,1.4,,1.7,,3.7,,3.5,,0,,-4.6,,1.9,0.3
2009,,-3.6,,-1.4,,3.3,,1.4,,1.3,,-0.3,,-1.3,1.1
2010,,-0.6,,0.1,,0.5,,1,,0.3,,0.7,,-0.1,0.6
2011,,0.7,,2.8,,3.5,,3.4,,0.6,,0,,2.1,1.6
2012,,0.4,,1.5,,0.4,,1.1,,0.9,,1,,0.8,0.9
2013,,0.8,,0.4,,2.3,,0.5,,0.4,,-1.5,,1.1,0.1
2014,,0.2,,1.7,,2.9,,0.8,,-0.6,,-2.9,,1.2,-0.4
2015,,-2.6,,-1.3,,0.4,,1.7,,0.7,,-0.6,,-1.6,0.9
2016,,-0.9,,0.4,,2.9,,2.5,,1.3,,-0.5,,0.4,1.4
2017,,0.5,,1,,1.6,,0.8,,1,,1.1,,0.9,1
2018,,1.3,,1.3,,2.5,,1.5,,0.6,,-1.3,,1.5,0.7
2019,,-0.3,,0.4,,1.4,,1.7,,2.1,,1.1,,0.2,1.6
2020,,0.9,,-2.8,,-0.6,,0.8,,3.4,,1.3,,-0.5,1.4
2021,,0,,2,,4.1,,3.9,,3.4,,2.8,,1.7,3.6
2022,,3.5,,4.8,,6.7,,5,,3.6,,-0.5,,4.6,3.3
2023,,1.9,,2.9,,5.2,,3.9,,0.5,,-0.7,,3,2.2
2024,,-1.1,,3,,4,,4.6,,0.3,,-1.2,,1.1,1.6
2025,,-1.2,,1.1,,,,,,,,,,,
