Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual,HALF1,HALF2
1991,0.8,0.5,-0.2,0.6,0.8,0.1,0.5,0.6,0.8,0.8,0.6,0.1,,,
1992,0.6,1.3,0.8,0.6,0.3,0.3,0.5,0.5,0.5,1,0.5,-0.1,,,
1993,0.7,1.2,0.4,-0.1,0.2,-0.1,-0.2,0.1,0.3,0.7,0.9,0.7,,,
1994,0.4,0.2,0.2,-0.1,-0.7,-0.5,0.2,0.5,0.7,0.9,0.1,0,,,
1995,0.9,0.7,0.2,0.1,0.3,0.1,-0.4,-0.3,0.1,0.5,-0.1,-0.4,,,
1996,0.8,1,1,1,0.1,-0.6,0.1,0.4,0.4,1,0.1,-0.3,,,
1997,0.4,0.6,0.4,0.4,-0.2,-0.3,0,0.2,0.6,0.9,0.1,0.1,,,
1998,0.2,-0.1,0.2,0.4,0.6,0.2,-0.1,0.2,0.3,0.4,0.5,0.2,,,
1999,0.5,0.7,0.5,1.2,0.7,-0.7,-0.2,0.5,0.8,0.5,-0.1,0.1,,,
2000,0.5,1.2,1.7,0.8,0.2,0.2,0.4,0.7,0.9,0.9,0.1,-0.2,,,
2001,0.4,1.1,1.1,0.7,0.7,1.3,0.5,-0.3,0.3,-0.1,-0.4,-0.7,,,
2002,0.4,1.7,1.2,1.2,0.8,-0.2,-0.2,0.6,0.7,0.4,0.3,0,,,
2003,0.7,1.5,1.6,0.6,-1,-0.7,-0.1,0.3,1,0.5,-0.6,-0.4,,,
2004,0.7,1.7,1.6,0.9,0.9,0.9,0.1,-0.3,0.6,1.7,1.2,-0.6,,,
2005,-0.8,1.1,1.9,1.9,1.2,-0.2,0,1.2,2.2,1.9,-0.1,-1.4,,,
2006,0.2,1.8,1.2,1.4,1.9,0.3,-0.5,0.4,0.7,-0.2,-0.8,-0.4,,,
2007,0.7,2,1.8,1.4,1,-0.3,-0.5,0,0.1,0.6,1,0.3,,,
2008,0.4,0.9,1.2,1.4,1.4,2,1.4,-0.2,-1.1,-1,-2.3,-2.9,,,
2009,-0.7,0.8,0.3,0.1,0.5,1,0.7,0.3,0.5,0.3,-0.4,-0.7,,,
2010,0.1,0.4,0.4,0.6,0.4,0,-0.2,0.2,0,0.2,0,-0.1,,,
2011,1.2,1.4,1.6,1.6,0.5,-0.4,-0.9,-0.2,0.7,0.5,-0.1,-0.6,,,
2012,0.3,1.3,1.5,1,0,-0.4,-0.5,0.5,1,1.2,-0.2,-1.7,,,
2013,0.1,1.6,0.8,-0.3,-0.3,0.1,-0.2,0,0.3,0.3,-0.4,-0.5,,,
2014,0.5,1,1.1,0.6,0.4,0.5,0.1,0,0,-0.1,-0.8,-1.2,,,
2015,-0.8,0.3,1.7,0.9,1,0.8,0.4,0.4,-0.7,-0.2,0.1,-0.2,,,
2016,0.6,0.7,0.3,0.5,0.7,0.6,0.1,0,0.1,0.6,0,-0.4,,,
2017,0.9,1.4,0.9,0.5,0.5,0.1,0.1,0.6,0.7,0.8,0.5,0.1,,,
2018,0.8,1.5,1.1,0.8,0.8,0.2,-0.1,0.4,0.8,1.1,0.2,-0.7,,,
2019,0.3,0.7,0.7,1.6,1.2,0.2,0.1,0.1,0.5,1.3,0.4,-0.9,,,
2020,0.2,1.1,-0.4,-1,0.1,0.8,1.1,0.7,-0.2,-0.1,0.3,-0.1,,,
2021,0,0.6,0.9,1.6,1.8,1.2,1.1,0.7,0.5,1.2,1.6,1,,,
2022,1.5,1.4,1.8,2,1.3,1.9,0.9,-0.1,0.5,1.1,-0.1,-1.4,,,
2023,1.3,1.6,-0.2,0.8,0.8,0.6,0.4,0.6,0.9,0.2,-0.5,-0.3,,,
2024,1,1.5,1.2,1.3,0.7,-0.1,0,0.3,0.4,0.3,-0.1,0.1,,,
2025,1.1,1.2,0.9,1.2,0.7,,,,,,,,,,
