Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual,HALF1,HALF2
1962,-0.3,0.3,0.3,0.3,-0.3,-0.3,0.6,0.3,0.6,0.6,0,-0.3,,,
1963,0,0.6,0.3,0,0,1,1,0,0.3,0.9,0.6,0.3,,,
1964,0.3,0,-0.3,-0.3,0,0.3,0.6,0,0,0.6,0.6,0.3,,,
1965,0,0.3,0.3,-0.3,0,0.9,0.9,0,-0.3,0.3,0.6,0.6,,,
1966,0.3,0.6,0.9,0.6,0.3,0.3,0.6,0.9,0.9,0.6,0.3,0.3,,,
1967,0,0,0.3,0.3,0.6,0.6,0.6,0.9,0.9,0.9,0.6,0.3,,,
1968,0.9,1.1,1.1,0.8,0.6,0.8,0.8,0.6,1.1,1.4,0.8,0.5,,,
1969,0.3,0.5,1.3,1.3,0.5,0.5,1.3,1.6,1.3,0.8,0.5,0.8,,,
1970,1,1.5,1.8,1,1,1,0.5,0.7,1.7,2,1.2,0.7,,,
1971,0.2,0.5,0.7,0.5,0.9,1.4,0.2,-0.5,0.7,1.2,0.2,0,,,
1972,0,0,0.7,0.7,0.2,0.5,0.9,0.7,0.9,0.9,0.7,0.2,,,
1973,0,1.3,2.7,2.2,1.1,0.9,0.6,1.9,2.4,1.7,1.7,1.2,,,
1974,1.6,2.7,3,2.2,1.6,1.8,1.5,1.7,2.7,2.4,1.9,1.3,,,
1975,0.5,0.7,1.1,0.5,0.5,1.4,1.8,1.2,1.2,1.6,0.9,0.2,,,
1976,0.3,0.7,0.3,0.3,0.9,1,1,0.7,1,1.2,0.7,0.2,,,
1977,0.7,2,2,1.8,1.6,1,0.9,0.6,0.9,1.1,0.5,0,,,
1978,0,0.6,1.1,1.4,1.2,1.7,2.3,1.3,0.9,1,0.9,1.3,,,
1979,1.3,1.4,1.3,1.8,2.8,2.9,2.6,1.9,1.6,1.1,1.3,1.6,,,
1980,2.1,3.4,3.3,2.8,2.1,2.1,1.9,1.5,1.3,0.7,0.8,1,,,
1981,1.5,2.2,2.1,1.9,1.5,1.8,2.2,1.8,2.5,1.6,-0.1,0.1,,,
1982,0.5,0.2,-0.3,-0.2,0.1,1.7,2.2,0.6,0.7,0.1,-0.1,0,,,
1983,-0.3,0.1,0.4,0.5,0.4,0.9,1.4,1.3,1.1,0.5,0.1,0.2,,,
1984,0.9,1.6,0.8,0.6,0.7,0.6,0.9,1,0.9,0.3,0.7,0.5,,,
1985,0.1,1.3,1.3,1,1.3,0.6,0.4,0.5,0.4,0.5,0.7,0.7,,,
1986,0.5,0.1,-0.4,-0.7,-0.1,1.3,1.3,0.4,0.9,0.5,-0.5,0.2,,,
1987,1.1,1.2,0.5,1.4,2.1,1.6,0.9,0.9,1.1,0.6,-0.1,-0.2,,,
1988,0.6,0.3,0.3,0.6,1.1,1.6,1.9,1.6,1.6,0.6,0.1,0.8,,,
1989,0.3,-0.2,0.2,1,1.5,1.7,1.1,0.2,0.7,1.1,-0.1,-0.5,,,
1990,0.8,1.8,1.8,1.6,0.7,0.6,1.3,1.6,1.4,1.1,0.7,0.4,,,
1991,0.9,0.9,0.4,0.1,0.2,0.7,0.8,1.1,1,-0.1,-0.3,0.9,,,
1992,0.8,-0.1,0.7,0.8,0.2,1.4,1.1,0.3,0.5,0,-0.4,-0.3,,,
1993,0,0.7,1.2,0.7,0.1,0.6,0.9,0.1,0.3,1.1,0.7,-0.6,,,
1994,0.3,1.1,0.7,0.1,-0.2,1,1.4,0.7,0.6,0.6,0.3,-0.8,,,
1995,-0.1,1.5,0.9,0,-0.1,0.4,0.7,0.8,0.9,0.5,-0.4,-0.8,,,
1996,0.4,1.3,1.1,0.6,-0.1,0.1,0.6,0.8,1,0.8,-0.1,-0.4,,,
1997,0.5,0.9,0.6,0.1,-0.1,0.1,0.2,0.4,1.3,0.5,-1.3,-0.8,,,
1998,,0.4,,0.1,,0.5,,0.4,,1,,-0.8,,,
1999,,-0.2,,1.5,,0.6,,0.6,,0.8,,-0.9,,,
2000,,1.1,,0.6,,0.5,,0.5,,0.2,,-0.2,,,
2001,,0.8,,1.2,,0.7,,0.2,,0.1,,-1.6,,,
2002,,1.2,,0.6,,1.7,,1.1,,-1.3,,-0.3,,,
2003,,0.7,,0.3,,1.3,,0.7,,-0.4,,-0.7,,,
2004,,1.3,,1.8,,1.6,,0.6,,0.6,,-1.2,,,
2005,,1.2,,1.6,,0.7,,0.9,,0.4,,-1.3,,,
2006,,2,,1.2,,1.1,,1.2,,-2.2,,0,,,
2007,,0.7,,1,,0.9,,0.7,,0.1,,0,,,
2008,,0.9,,1.2,,2.1,,0,,-1.4,,-3.1,,,
2009,,1,,0.6,,1,,1,,-0.6,,0,,,
2010,,0.8,,0.4,,0.3,,0.2,,0,,-0.2,,,
2011,,1.3,,1,,0.6,,0.7,,-0.3,,-0.5,,,
2012,,0.7,,0.8,,-0.2,,0.9,,0.4,,-0.9,,,
2013,,0.7,,0.1,,0.3,,0.5,,-0.4,,0.1,,,
2014,,0.5,,0.5,,0.6,,0,,-0.1,,-0.8,,,
2015,,-0.2,,0.5,,0.8,,-0.5,,-0.3,,-0.6,,,
2016,,0.3,,0.9,,0.3,,-0.2,,0.6,,-0.1,,,
2017,,0.7,,0,,-0.3,,0.5,,0,,-0.1,,,
2018,,0.4,,0.9,,0.2,,0.3,,0,,-0.7,,,
2019,,0.8,,1.3,,0.5,,0.5,,-0.4,,-0.3,,,
2020,,1,,-1.3,,0.6,,0.8,,0,,0,,,
2021,,0.8,,1.2,,1.9,,0.6,,1,,0.9,,,
2022,,1.5,,2.2,,2.3,,0,,0.6,,-0.4,,,
2023,,2,,0.1,,0.7,,0.8,,0.2,,0,,,
2024,,1.6,,0.7,,0.3,,0.6,,0.2,,0,,,
2025,,1.4,,0.5,,,,,,,,,,,
