Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual,HALF1,HALF2
1999,,,,,,,,,,,,,3.2,2.6,3.6
2000,,,,,,,,,,,,,4.2,4.2,4.2
2001,,,,,,,,,,,,,3.8,4.2,3.3
2002,,,,,,,,,,,,,1.8,2.3,1.3
2003,,,,,,,,,,,,,1.7,1.3,2
2004,,,,,,,,,,,,,2.8,2.7,3.1
2005,,,,,,,,,,,,,2.8,3.1,2.5
2006,,,,,,,,,,,,,1.6,1.4,1.8
2007,,,,,,,,,,,,,2.6,2.8,2.3
2008,,,,,,,,,,,,,3.8,3.8,3.8
2009,,,,,,,,,,,,,-0.5,-1,0
2010,,,,,,,,,,,,,1.8,2.3,1.4
2011,,,,,,,,,,,,,3.6,3,4.1
2012,,,,,,,,,,,,,2.3,3,1.7
2013,,,,,,,,,,,,,1.9,2.1,1.8
2014,,,,,,,,,,,,,1.4,1.4,1.4
2015,,,,,,,,,,,,,-0.6,-1,-0.2
2016,,,,,,,,,,,,,1.6,1.5,1.6
2017,,,,,,,,,,,,,2.2,2.3,2
2018,,,,,,,,,,,1.3,,2.4,2.4,2.4
2019,1.4,,2.3,,2.3,,2.2,,1.7,,2.8,,2.1,2,2.2
2020,3,,1.2,,0,,-0.3,,1.9,,1.7,,1.2,1.3,1
2021,1.6,,3,,4.6,,6.5,,5.4,,6.9,,4.8,3.3,6.4
2022,7.2,,8.2,,8.7,,8.2,,7.4,,5.3,,7.5,8.1,6.8
2023,5.1,,3.4,,1.8,,1,,2.2,,2.8,,2.7,3.2,2.2
2024,2.6,,2.7,,2.6,,3.5,,1.9,,1.7,,2.4,2.6,2.2
2025,3,,2.2,,2.4,,,,,,,,,,
